CustomerID,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender_Female,Gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_No,Churn_Yes
268,1,51,24.22,2794.95,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
269,0,46,69.63,7013.84,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True
270,1,6,74.45,1629.21,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
271,0,10,36.84,644.37,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
272,0,60,96.05,6309.19,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
273,0,67,118.49,6687.18,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
274,1,24,114.58,1317.96,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
275,1,11,39.71,6837.68,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False
276,0,25,107.54,5500.41,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True
277,1,11,90.45,4170.26,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True
278,1,42,65.38,6645.4,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
279,0,50,74.06,3365.61,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False
280,0,36,104.96,1568.07,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True
281,1,45,68.01,2293.12,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
282,0,52,57.32,4051.21,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
283,1,12,69.32,4260.02,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
284,1,53,77.91,6448.53,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
285,1,56,38.91,6334.99,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False
286,1,3,110.09,4659.31,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
287,0,48,87.42,6250.67,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True
288,0,6,83.33,1550.35,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True
289,0,10,29.95,419.51,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
290,0,53,80.42,6991.6,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
291,1,44,32.1,622.92,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True
292,1,22,27.87,1988.57,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
293,0,27,72.73,5568.65,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
294,1,56,60.28,3287.39,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False
295,1,25,78.88,7012.99,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False
296,1,24,28.92,2397.88,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
297,0,53,63.1,114.73,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
298,0,28,37.48,2419.23,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
299,0,35,118.71,4633.04,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False
300,1,13,76.12,3019.99,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
301,0,34,88.74,4288.28,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
302,0,29,52.54,7015.25,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
303,0,16,29.47,7301.63,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
304,0,66,117.59,2142.47,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
305,0,29,48.63,3707.88,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False
306,0,44,62.38,4402.17,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
307,1,50,84.99,7593.92,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
308,1,46,22.47,7988.97,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
309,0,52,101.03,1898.55,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
310,0,63,73.66,5821.3,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True
311,1,37,47.82,3036.69,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True
312,1,63,26.16,84.7,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True
313,0,6,36.25,93.84,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
314,0,21,109.5,3695.32,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False
315,0,40,88.6,3916.91,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True
316,0,9,44.99,200.11,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False
317,1,56,26.56,5501.68,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False
318,0,6,89.06,2366.15,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
319,0,49,77.24,4487.95,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
320,0,51,60.45,2421.33,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True
321,0,32,56.36,1353.73,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
322,1,0,41.68,3269.25,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False
323,1,52,86.96,1873.54,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
324,1,59,117.07,4287.71,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
325,0,33,37.57,1606.65,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
326,0,3,79.71,4077.08,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True
327,1,16,62.42,1275.88,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True
328,0,3,64.67,5374.38,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True
329,0,42,45.41,6036.42,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False
330,1,3,102.51,900.95,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True
331,1,0,68.53,3753.06,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False
332,1,70,74.34,585.56,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
333,1,49,50.48,4793.5,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False
334,0,60,38.18,2129.95,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True
335,0,34,28.59,4230.44,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
336,1,7,91.41,4149.34,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True
337,0,23,39.62,7396.35,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
338,1,35,89.01,4401.68,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
339,1,49,59.04,4672.33,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
340,0,42,61.58,3225.19,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False
341,1,26,66.92,7593.66,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
342,0,31,56.77,6221.94,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
343,0,17,30.06,2297.53,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
344,0,27,50.96,6756.79,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
345,0,28,86.37,3470.52,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False
346,1,15,86.58,6632.76,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
347,0,46,48.62,6586.65,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False
348,1,58,66.01,1527.18,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
349,1,30,39.34,5615.11,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False
350,1,3,41.04,2339.33,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False
351,1,36,22.3,2393.99,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
352,0,16,109.67,2384.86,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True
353,0,38,41.07,5810.03,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
354,1,47,42.75,1854.01,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
355,1,45,47.96,27.23,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True
356,0,47,32.74,5727.59,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True
357,1,38,83.93,1386.05,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
358,0,3,27.51,853.77,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
359,1,29,33.42,1915.38,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True
360,0,29,84.48,3051.61,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True
361,1,21,53.97,3817.73,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
362,1,65,90.79,375.67,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False
